Season,Matchday,Date,Home_Team,Home_Rank,Away_Team,Away_Rank,Score,Attendance
2011,3,10/09/2011 ,FC Ashdod,9,Maccabi Haifa,9,1:0,4000
2011,3,10/09/2011 ,Hapoel Haifa,14,Bnei Yehuda Tel Aviv,14,0:2,3500
2011,3,10/09/2011 ,Maccabi Netanya,6,Maccabi Petah Tikva,6,0:1,1200
2011,3,10/09/2011 ,Hapoel Petah Tikva,16,Ironi Kiryat Shmona,16,1:1,1000
2011,3,10/09/2011 ,Ihud Bnei Sakhnin,11,Hapoel Ramat haSharon,11,3:0,3500
2011,3,11/09/2011 ,Hapoel Tel Aviv,10,Beitar Jerusalem,10,1:0,12500
2011,3,12/09/2011 ,Hapoel Acre,5,Hapoel Beer Sheva,5,2:0,2000
2011,1,13/09/2011 ,FC Ashdod,4,Hapoel Ramat haSharon,4,2:0,1000
2011,4,17/09/2011 ,Maccabi Petah Tikva,4,Hapoel Petah Tikva,4,1:1,3000
2011,4,17/09/2011 ,Bnei Yehuda Tel Aviv,10,Maccabi Netanya,10,1:2,2000
2011,4,17/09/2011 ,Ironi Kiryat Shmona,11,FC Ashdod,11,0:0,1200
2011,4,17/09/2011 ,Hapoel Beer Sheva,13,Hapoel Ramat haSharon,13,1:3,2000
2011,4,17/09/2011 ,Beitar Jerusalem,9,Hapoel Haifa,9,1:0,3500
2011,4,18/09/2011 ,Hapoel Acre,2,Hapoel Tel Aviv,2,0:2,2000
2011,4,18/09/2011 ,Maccabi Haifa,8,Hapoel Rishon leZion,8,3:1,7000
2011,4,18/09/2011 ,Maccabi Tel Aviv,1,Ihud Bnei Sakhnin,1,2:0,9700
2011,5,21/09/2011 ,Hapoel Ramat haSharon,13,Maccabi Tel Aviv,13,3:1,4000
2011,5,21/09/2011 ,Hapoel Haifa,14,Hapoel Acre,14,2:4,1200
2011,5,21/09/2011 ,Hapoel Petah Tikva,16,Bnei Yehuda Tel Aviv,16,0:1,800
2011,5,21/09/2011 ,FC Ashdod,6,Maccabi Petah Tikva,6,1:3,600
2011,5,21/09/2011 ,Hapoel Rishon leZion,8,Ironi Kiryat Shmona,8,1:1,1000
2011,5,21/09/2011 ,Hapoel Tel Aviv,2,Hapoel Beer Sheva,2,2:0,7500
2011,5,21/09/2011 ,Maccabi Netanya,9,Beitar Jerusalem,9,1:1,2000
2011,5,21/09/2011 ,Ihud Bnei Sakhnin,11,Maccabi Haifa,11,2:0,2500
2011,6,24/09/2011 ,Hapoel Tel Aviv,2,Hapoel Haifa,2,0:0,9500
2011,6,24/09/2011 ,Hapoel Acre,4,Maccabi Netanya,4,1:2,1000
2011,6,24/09/2011 ,Beitar Jerusalem,5,Hapoel Petah Tikva,5,1:2,4000
2011,6,24/09/2011 ,Ironi Kiryat Shmona,12,Ihud Bnei Sakhnin,12,0:0,1000
2011,6,24/09/2011 ,Maccabi Haifa,7,Hapoel Ramat haSharon,7,5:0,7500
2011,6,25/09/2011 ,Hapoel Beer Sheva,15,Maccabi Tel Aviv,15,1:4,4000
2011,6,26/09/2011 ,Maccabi Petah Tikva,3,Hapoel Rishon leZion,3,2:2,380
2011,6,26/09/2011 ,Bnei Yehuda Tel Aviv,8,FC Ashdod,8,1:0,2000
2011,7,01/10/2011 ,Hapoel Haifa,14,Hapoel Beer Sheva,14,0:2,3000
2011,7,01/10/2011 ,Hapoel Petah Tikva,16,Hapoel Acre,16,0:0,1000
2011,7,01/10/2011 ,FC Ashdod,12,Beitar Jerusalem,12,3:0,3600
2011,7,01/10/2011 ,Hapoel Rishon leZion,10,Bnei Yehuda Tel Aviv,10,0:1,2000
2011,7,01/10/2011 ,Hapoel Ramat haSharon,13,Ironi Kiryat Shmona,13,0:1,600
2011,7,02/10/2011 ,Ihud Bnei Sakhnin,8,Maccabi Petah Tikva,8,3:0,3500
2011,7,03/10/2011 ,Maccabi Netanya,6,Hapoel Tel Aviv,6,2:1,3000
2011,7,03/10/2011 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,1:1,15000
2011,8,15/10/2011 ,Bnei Yehuda Tel Aviv,2,Ihud Bnei Sakhnin,2,1:1,2500
2011,8,15/10/2011 ,Hapoel Beer Sheva,14,Maccabi Haifa,14,1:1,6000
2011,8,15/10/2011 ,Hapoel Haifa,15,Maccabi Netanya,15,1:1,3000
2011,8,15/10/2011 ,Hapoel Tel Aviv,5,Hapoel Petah Tikva,5,5:0,9000
2011,8,15/10/2011 ,Hapoel Acre,8,FC Ashdod,8,2:2,1000
2011,8,15/10/2011 ,Maccabi Petah Tikva,7,Hapoel Ramat haSharon,7,2:3,500
2011,8,16/10/2011 ,Ironi Kiryat Shmona,9,Maccabi Tel Aviv,9,2:1,3500
2011,8,17/10/2011 ,Beitar Jerusalem,11,Hapoel Rishon leZion,11,1:1,4000
2011,9,22/10/2011 ,Maccabi Netanya,4,Hapoel Beer Sheva,4,2:1,2500
2011,9,22/10/2011 ,Hapoel Petah Tikva,16,Hapoel Haifa,16,0:1,1500
2011,9,22/10/2011 ,Hapoel Rishon leZion,12,Hapoel Acre,12,0:3,1200
2011,9,22/10/2011 ,Hapoel Ramat haSharon,13,Bnei Yehuda Tel Aviv,13,2:1,1000
2011,9,23/10/2011 ,Maccabi Haifa,6,Ironi Kiryat Shmona,6,0:3,8000
2011,9,23/10/2011 ,FC Ashdod,9,Hapoel Tel Aviv,9,2:0,3000
2011,9,23/10/2011 ,Maccabi Tel Aviv,1,Maccabi Petah Tikva,1,1:0,8500
2011,9,24/10/2011 ,Ihud Bnei Sakhnin,7,Beitar Jerusalem,7,3:0,5000
2011,10,29/10/2011 ,Hapoel Tel Aviv,5,Hapoel Rishon leZion,5,6:0,6500
2011,10,29/10/2011 ,Maccabi Netanya,2,Hapoel Petah Tikva,2,1:1,2200
2011,10,29/10/2011 ,Hapoel Haifa,14,FC Ashdod,14,2:2,2500
2011,10,29/10/2011 ,Hapoel Acre,6,Ihud Bnei Sakhnin,6,2:1,4500
2011,10,29/10/2011 ,Hapoel Beer Sheva,15,Ironi Kiryat Shmona,15,0:3,0
2011,10,29/10/2011 ,Maccabi Petah Tikva,11,Maccabi Haifa,11,1:4,3000
2011,10,30/10/2011 ,Beitar Jerusalem,12,Hapoel Ramat haSharon,12,0:1,3000
2011,10,31/10/2011 ,Bnei Yehuda Tel Aviv,8,Maccabi Tel Aviv,8,0:0,5500
2011,11,05/11/2011 ,FC Ashdod,8,Maccabi Netanya,8,2:1,250
2011,11,05/11/2011 ,Hapoel Rishon leZion,13,Hapoel Haifa,13,1:1,1300
2011,11,05/11/2011 ,Hapoel Ramat haSharon,10,Hapoel Acre,10,1:1,250
2011,11,05/11/2011 ,Ironi Kiryat Shmona,2,Maccabi Petah Tikva,2,1:1,1000
2011,11,05/11/2011 ,Hapoel Petah Tikva,16,Hapoel Beer Sheva,16,2:0,1500
2011,11,06/11/2011 ,Maccabi Haifa,6,Bnei Yehuda Tel Aviv,6,1:1,7000
2011,11,06/11/2011 ,Ihud Bnei Sakhnin,7,Hapoel Tel Aviv,7,0:1,6000
2011,11,07/11/2011 ,Maccabi Tel Aviv,1,Beitar Jerusalem,1,0:1,15000
2011,12,19/11/2011 ,Bnei Yehuda Tel Aviv,8,Ironi Kiryat Shmona,8,0:1,2000
2011,12,19/11/2011 ,Hapoel Acre,4,Maccabi Tel Aviv,4,3:0,3500
2011,12,19/11/2011 ,Hapoel Petah Tikva,16,FC Ashdod,16,0:1,1000
2011,12,19/11/2011 ,Maccabi Netanya,6,Hapoel Rishon leZion,6,6:2,2500
2011,12,19/11/2011 ,Hapoel Haifa,14,Ihud Bnei Sakhnin,14,1:2,2000
2011,12,19/11/2011 ,Hapoel Beer Sheva,15,Maccabi Petah Tikva,15,0:0,1000
2011,12,20/11/2011 ,Hapoel Tel Aviv,1,Hapoel Ramat haSharon,1,0:0,5000
2011,12,21/11/2011 ,Beitar Jerusalem,11,Maccabi Haifa,11,1:4,16000
2011,13,26/11/2011 ,Ironi Kiryat Shmona,1,Beitar Jerusalem,1,1:0,3500
2011,13,26/11/2011 ,FC Ashdod,5,Hapoel Beer Sheva,5,2:0,3000
2011,13,26/11/2011 ,Hapoel Rishon leZion,13,Hapoel Petah Tikva,13,0:0,1200
2011,13,26/11/2011 ,Ihud Bnei Sakhnin,8,Maccabi Netanya,8,1:1,3000
2011,13,26/11/2011 ,Hapoel Ramat haSharon,9,Hapoel Haifa,9,2:0,400
2011,13,26/11/2011 ,Maccabi Haifa,7,Hapoel Acre,7,1:0,10000
2011,13,27/11/2011 ,Maccabi Tel Aviv,6,Hapoel Tel Aviv,6,1:3,14000
2011,13,28/11/2011 ,Maccabi Petah Tikva,11,Bnei Yehuda Tel Aviv,11,1:0,500
2011,14,03/12/2011 ,Hapoel Acre,6,Ironi Kiryat Shmona,6,1:2,2500
2011,14,03/12/2011 ,FC Ashdod,3,Hapoel Rishon leZion,3,2:1,4000
2011,14,03/12/2011 ,Hapoel Petah Tikva,16,Ihud Bnei Sakhnin,16,1:2,500
2011,14,03/12/2011 ,Maccabi Netanya,5,Hapoel Ramat haSharon,5,0:2,1000
2011,14,03/12/2011 ,Hapoel Beer Sheva,15,Bnei Yehuda Tel Aviv,15,3:1,2000
2011,14,03/12/2011 ,Beitar Jerusalem,12,Maccabi Petah Tikva,12,0:0,4500
2011,14,04/12/2011 ,Hapoel Haifa,14,Maccabi Tel Aviv,14,2:0,4000
2011,14,05/12/2011 ,Hapoel Tel Aviv,2,Maccabi Haifa,2,3:0,12000
2011,15,10/12/2011 ,Hapoel Rishon leZion,13,Hapoel Beer Sheva,13,0:1,2500
2011,15,10/12/2011 ,Ihud Bnei Sakhnin,6,FC Ashdod,6,1:2,4000
2011,15,10/12/2011 ,Hapoel Ramat haSharon,4,Hapoel Petah Tikva,4,0:0,600
2011,15,10/12/2011 ,Maccabi Petah Tikva,10,Hapoel Acre,10,0:4,1500
2011,15,10/12/2011 ,Maccabi Tel Aviv,9,Maccabi Netanya,9,1:1,4800
2011,15,10/12/2011 ,Maccabi Haifa,5,Hapoel Haifa,5,1:3,13000
2011,15,11/12/2011 ,Bnei Yehuda Tel Aviv,11,Beitar Jerusalem,11,3:0,4000
2011,15,12/12/2011 ,Ironi Kiryat Shmona,1,Hapoel Tel Aviv,1,1:0,5000
2011,16,17/12/2011 ,Bnei Yehuda Tel Aviv,10,Hapoel Acre,10,4:1,2500
2011,16,17/12/2011 ,Beitar Jerusalem,13,Hapoel Beer Sheva,13,0:1,5000
2011,16,17/12/2011 ,Ironi Kiryat Shmona,1,Hapoel Haifa,1,1:0,3500
2011,16,17/12/2011 ,Hapoel Ramat haSharon,5,FC Ashdod,5,1:1,1000
2011,16,17/12/2011 ,Ihud Bnei Sakhnin,7,Hapoel Rishon leZion,7,1:0,4000
2011,16,17/12/2011 ,Maccabi Tel Aviv,9,Hapoel Petah Tikva,9,1:0,8000
2011,16,18/12/2011 ,Maccabi Petah Tikva,11,Hapoel Tel Aviv,11,1:0,6000
2011,16,19/12/2011 ,Maccabi Haifa,8,Maccabi Netanya,8,2:1,8000
2011,17,24/12/2011 ,Hapoel Petah Tikva,16,Maccabi Haifa,16,3:1,7000
2011,17,24/12/2011 ,Hapoel Haifa,13,Maccabi Petah Tikva,13,1:1,2500
2011,17,24/12/2011 ,Hapoel Rishon leZion,15,Hapoel Ramat haSharon,15,1:1,300
2011,17,24/12/2011 ,Hapoel Beer Sheva,12,Ihud Bnei Sakhnin,12,0:2,6500
2011,17,24/12/2011 ,Maccabi Netanya,9,Ironi Kiryat Shmona,9,0:1,1400
2011,17,24/12/2011 ,Hapoel Tel Aviv,3,Bnei Yehuda Tel Aviv,3,1:1,8500
2011,17,25/12/2011 ,Hapoel Acre,7,Beitar Jerusalem,7,1:1,3500
2011,17,25/12/2011 ,FC Ashdod,2,Maccabi Tel Aviv,2,2:1,5500
2011,18,27/12/2011 ,Bnei Yehuda Tel Aviv,9,Hapoel Haifa,9,1:0,1500
2011,18,28/12/2011 ,Hapoel Beer Sheva,14,Hapoel Acre,14,2:1,3500
2011,18,28/12/2011 ,Maccabi Petah Tikva,11,Maccabi Netanya,11,0:1,800
2011,18,28/12/2011 ,Ironi Kiryat Shmona,1,Hapoel Petah Tikva,1,2:0,2000
2011,18,28/12/2011 ,Hapoel Ramat haSharon,5,Ihud Bnei Sakhnin,5,0:1,700
2011,18,28/12/2011 ,Maccabi Tel Aviv,8,Hapoel Rishon leZion,8,3:1,6000
2011,18,28/12/2011 ,Maccabi Haifa,7,FC Ashdod,7,1:1,7000
2011,18,28/12/2011 ,Beitar Jerusalem,13,Hapoel Tel Aviv,13,1:1,10000
2011,19,31/12/2011 ,Ihud Bnei Sakhnin,3,Maccabi Tel Aviv,3,1:3,450
2011,19,31/12/2011 ,Maccabi Netanya,8,Bnei Yehuda Tel Aviv,8,1:0,2000
2011,19,31/12/2011 ,Hapoel Petah Tikva,16,Maccabi Petah Tikva,16,1:0,6500
2011,19,31/12/2011 ,Hapoel Rishon leZion,15,Maccabi Haifa,15,4:2,3000
2011,19,31/12/2011 ,Hapoel Ramat haSharon,9,Hapoel Beer Sheva,9,3:3,800
2011,19,31/12/2011 ,Hapoel Tel Aviv,4,Hapoel Acre,4,2:1,7500
2011,19,01/01/2012 ,Hapoel Haifa,14,Beitar Jerusalem,14,3:0,2500
2011,19,02/01/2012 ,FC Ashdod,2,Ironi Kiryat Shmona,2,0:0,4500
2011,20,07/01/2012 ,Ironi Kiryat Shmona,1,Hapoel Rishon leZion,1,2:0,1200
2011,20,07/01/2012 ,Beitar Jerusalem,14,Maccabi Netanya,14,2:1,0
2011,20,07/01/2012 ,Hapoel Acre,10,Hapoel Haifa,10,1:0,2500
2011,20,07/01/2012 ,Bnei Yehuda Tel Aviv,9,Hapoel Petah Tikva,9,5:1,3000
2011,20,07/01/2012 ,Maccabi Petah Tikva,11,FC Ashdod,11,2:3,800
2011,20,07/01/2012 ,Hapoel Beer Sheva,12,Hapoel Tel Aviv,12,1:1,6000
2011,20,08/01/2012 ,Maccabi Tel Aviv,5,Hapoel Ramat haSharon,5,0:1,7600
2011,20,09/01/2012 ,Maccabi Haifa,8,Ihud Bnei Sakhnin,8,0:0,6000
2011,21,14/01/2012 ,Maccabi Netanya,8,Hapoel Acre,8,1:1,700
2011,21,14/01/2012 ,FC Ashdod,2,Bnei Yehuda Tel Aviv,2,0:0,2000
2011,21,14/01/2012 ,Hapoel Rishon leZion,15,Maccabi Petah Tikva,15,2:2,300
2011,21,14/01/2012 ,Ihud Bnei Sakhnin,4,Ironi Kiryat Shmona,4,2:3,3000
2011,21,14/01/2012 ,Maccabi Tel Aviv,5,Hapoel Beer Sheva,5,4:0,6750
2011,21,14/01/2012 ,Hapoel Ramat haSharon,6,Maccabi Haifa,6,0:0,2000
2011,21,15/01/2012 ,Hapoel Petah Tikva,16,Beitar Jerusalem,16,0:1,6000
2011,21,16/01/2012 ,Hapoel Haifa,14,Hapoel Tel Aviv,14,3:0,6000
2011,22,21/01/2012 ,Hapoel Tel Aviv,3,Maccabi Netanya,3,7:3,9000
2011,22,21/01/2012 ,Ironi Kiryat Shmona,1,Hapoel Ramat haSharon,1,4:0,3500
2011,22,21/01/2012 ,Hapoel Beer Sheva,14,Hapoel Haifa,14,2:0,3000
2011,22,21/01/2012 ,Hapoel Acre,9,Hapoel Petah Tikva,9,3:1,2000
2011,22,21/01/2012 ,Maccabi Petah Tikva,11,Ihud Bnei Sakhnin,11,1:3,500
2011,22,21/01/2012 ,Beitar Jerusalem,12,FC Ashdod,12,1:0,7000
2011,22,22/01/2012 ,Bnei Yehuda Tel Aviv,7,Hapoel Rishon leZion,7,1:0,1800
2011,22,23/01/2012 ,Maccabi Haifa,10,Maccabi Tel Aviv,10,2:1,12000
2011,23,28/01/2012 ,Maccabi Netanya,10,Hapoel Haifa,10,1:1,1000
2011,23,28/01/2012 ,FC Ashdod,2,Hapoel Acre,2,1:1,1500
2011,23,28/01/2012 ,Ihud Bnei Sakhnin,4,Bnei Yehuda Tel Aviv,4,2:2,3500
2011,23,28/01/2012 ,Hapoel Ramat haSharon,9,Maccabi Petah Tikva,9,0:1,250
2011,23,28/01/2012 ,Maccabi Haifa,8,Hapoel Beer Sheva,8,3:1,8000
2011,23,28/01/2012 ,Hapoel Rishon leZion,15,Beitar Jerusalem,15,2:0,3000
2011,23,29/01/2012 ,Hapoel Petah Tikva,16,Hapoel Tel Aviv,16,2:3,3000
2011,23,30/01/2012 ,Maccabi Tel Aviv,5,Ironi Kiryat Shmona,5,1:1,7650
2011,24,04/02/2012 ,Bnei Yehuda Tel Aviv,6,Hapoel Ramat haSharon,6,1:1,1500
2011,24,04/02/2012 ,Maccabi Petah Tikva,11,Maccabi Tel Aviv,11,2:1,2000
2011,24,04/02/2012 ,Hapoel Beer Sheva,13,Maccabi Netanya,13,1:2,2500
2011,24,04/02/2012 ,Hapoel Haifa,14,Hapoel Petah Tikva,14,2:2,3000
2011,24,04/02/2012 ,Hapoel Acre,8,Hapoel Rishon leZion,8,2:2,1000
2011,24,04/02/2012 ,Beitar Jerusalem,12,Ihud Bnei Sakhnin,12,0:3,6000
2011,24,04/02/2012 ,Hapoel Tel Aviv,3,FC Ashdod,3,0:0,12000
2011,24,05/02/2012 ,Ironi Kiryat Shmona,1,Maccabi Haifa,1,1:0,5000
2011,25,11/02/2012 ,Hapoel Petah Tikva,16,Maccabi Netanya,16,3:1,1500
2011,25,11/02/2012 ,FC Ashdod,2,Hapoel Haifa,2,3:2,1500
2011,25,11/02/2012 ,Ihud Bnei Sakhnin,4,Hapoel Acre,4,2:1,3500
2011,25,11/02/2012 ,Hapoel Rishon leZion,15,Hapoel Tel Aviv,15,1:2,1700
2011,25,11/02/2012 ,Maccabi Tel Aviv,7,Bnei Yehuda Tel Aviv,7,0:1,6500
2011,25,11/02/2012 ,Hapoel Ramat haSharon,10,Beitar Jerusalem,10,2:0,1500
2011,25,12/02/2012 ,Ironi Kiryat Shmona,1,Hapoel Beer Sheva,1,1:1,3000
2011,25,13/02/2012 ,Maccabi Haifa,8,Maccabi Petah Tikva,8,4:1,8000
2011,26,18/02/2012 ,Hapoel Tel Aviv,3,Ihud Bnei Sakhnin,3,0:0,5000
2011,26,18/02/2012 ,Maccabi Netanya,10,FC Ashdod,10,1:0,450
2011,26,18/02/2012 ,Hapoel Haifa,14,Hapoel Rishon leZion,14,3:2,1500
2011,26,18/02/2012 ,Hapoel Beer Sheva,13,Hapoel Petah Tikva,13,1:2,1500
2011,26,18/02/2012 ,Hapoel Acre,8,Hapoel Ramat haSharon,8,2:0,500
2011,26,18/02/2012 ,Maccabi Petah Tikva,11,Ironi Kiryat Shmona,11,0:2,500
2011,26,19/02/2012 ,Bnei Yehuda Tel Aviv,5,Maccabi Haifa,5,0:0,3500
2011,26,20/02/2012 ,Beitar Jerusalem,12,Maccabi Tel Aviv,12,0:0,6500
2011,28,03/03/2012 ,Hapoel Haifa,11,Hapoel Ramat haSharon,11,2:0,3000
2011,28,03/03/2012 ,Bnei Yehuda Tel Aviv,6,Maccabi Petah Tikva,6,2:2,1000
2011,28,03/03/2012 ,Hapoel Beer Sheva,13,FC Ashdod,13,2:1,3500
2011,28,03/03/2012 ,Hapoel Petah Tikva,16,Hapoel Rishon leZion,16,0:1,4500
2011,28,03/03/2012 ,Maccabi Netanya,8,Ihud Bnei Sakhnin,8,3:1,1000
2011,28,03/03/2012 ,Beitar Jerusalem,14,Ironi Kiryat Shmona,14,1:0,4000
2011,28,04/03/2012 ,Hapoel Acre,9,Maccabi Haifa,9,0:1,4500
2011,28,05/03/2012 ,Hapoel Tel Aviv,3,Maccabi Tel Aviv,3,0:1,14500
2011,29,10/03/2012 ,Ironi Kiryat Shmona,1,Hapoel Acre,1,2:0,3500
2011,29,10/03/2012 ,Ihud Bnei Sakhnin,5,Hapoel Petah Tikva,5,3:0,2500
2011,29,10/03/2012 ,Bnei Yehuda Tel Aviv,8,Hapoel Beer Sheva,8,5:1,3500
2011,29,10/03/2012 ,Hapoel Rishon leZion,15,FC Ashdod,15,2:1,1000
2011,29,10/03/2012 ,Hapoel Ramat haSharon,10,Maccabi Netanya,10,0:1,1500
2011,29,10/03/2012 ,Maccabi Petah Tikva,13,Beitar Jerusalem,13,2:3,6500
2011,29,11/03/2012 ,Maccabi Tel Aviv,6,Hapoel Haifa,6,2:0,6000
2011,29,12/03/2012 ,Maccabi Haifa,4,Hapoel Tel Aviv,4,1:4,13000
2011,30,17/03/2012 ,Hapoel Beer Sheva,14,Hapoel Rishon leZion,14,2:1,3000
2011,30,17/03/2012 ,Maccabi Netanya,7,Maccabi Tel Aviv,7,3:0,4000
2011,30,17/03/2012 ,FC Ashdod,4,Ihud Bnei Sakhnin,4,3:3,1000
2011,30,17/03/2012 ,Hapoel Petah Tikva,16,Hapoel Ramat haSharon,16,1:1,500
2011,30,17/03/2012 ,Hapoel Acre,9,Maccabi Petah Tikva,9,0:0,1000
2011,30,17/03/2012 ,Hapoel Haifa,11,Maccabi Haifa,11,1:1,7500
2011,30,18/03/2012 ,Hapoel Tel Aviv,2,Ironi Kiryat Shmona,2,2:2,700
2011,30,19/03/2012 ,Beitar Jerusalem,12,Bnei Yehuda Tel Aviv,12,2:1,9500
2011,27,24/03/2012 ,Ihud Bnei Sakhnin,8,Maccabi Haifa,8,0:2,3000
2011,27,24/03/2012 ,FC Ashdod,7,Maccabi Netanya,7,0:2,2000
2011,27,24/03/2012 ,Hapoel Tel Aviv,2,Maccabi Tel Aviv,2,0:0,0
2011,27,24/03/2012 ,Hapoel Haifa,4,Hapoel Beer Sheva,4,2:1,3500
2011,27,24/03/2012 ,Hapoel Acre,2,Hapoel Petah Tikva,2,2:3,1000
2011,27,24/03/2012 ,Hapoel Ramat haSharon,3,Hapoel Rishon leZion,3,5:2,400
2011,27,25/03/2012 ,Beitar Jerusalem,1,Maccabi Petah Tikva,1,3:1,6000
2011,27,26/03/2012 ,Ironi Kiryat Shmona,1,Bnei Yehuda Tel Aviv,1,0:1,5000
2011,28,31/03/2012 ,Bnei Yehuda Tel Aviv,7,Maccabi Netanya,7,1:0,3000
2011,28,31/03/2012 ,Maccabi Tel Aviv,8,Ihud Bnei Sakhnin,8,5:2,5000
2011,28,31/03/2012 ,Hapoel Petah Tikva,8,Hapoel Beer Sheva,8,1:1,2000
2011,28,31/03/2012 ,Hapoel Acre,2,Hapoel Ramat haSharon,2,2:0,1000
2011,28,31/03/2012 ,Maccabi Petah Tikva,6,Hapoel Haifa,6,2:1,1500
2011,28,31/03/2012 ,Hapoel Rishon leZion,7,Beitar Jerusalem,7,1:2,4000
2011,28,02/04/2012 ,Maccabi Haifa,4,FC Ashdod,4,3:0,6500
2011,28,02/04/2012 ,Ironi Kiryat Shmona,1,Hapoel Tel Aviv,1,0:0,5000
2011,29,14/04/2012 ,FC Ashdod,8,Maccabi Tel Aviv,8,1:1,2000
2011,29,14/04/2012 ,Ihud Bnei Sakhnin,7,Ironi Kiryat Shmona,7,5:0,1500
2011,29,14/04/2012 ,Hapoel Tel Aviv,2,Bnei Yehuda Tel Aviv,2,3:3,0
2011,29,14/04/2012 ,Maccabi Netanya,4,Maccabi Haifa,4,1:0,3000
2011,29,14/04/2012 ,Hapoel Ramat haSharon,2,Hapoel Petah Tikva,2,2:1,500
2011,29,14/04/2012 ,Hapoel Haifa,4,Hapoel Rishon leZion,4,2:0,3000
2011,29,15/04/2012 ,Beitar Jerusalem,3,Hapoel Acre,3,1:0,6000
2011,29,16/04/2012 ,Hapoel Beer Sheva,5,Maccabi Petah Tikva,5,1:0,11000
2011,30,28/04/2012 ,Hapoel Tel Aviv,3,Ihud Bnei Sakhnin,3,3:1,7500
2011,30,28/04/2012 ,Bnei Yehuda Tel Aviv,6,Maccabi Haifa,6,2:1,2500
2011,30,28/04/2012 ,Ironi Kiryat Shmona,1,FC Ashdod,1,1:0,500
2011,30,28/04/2012 ,Hapoel Acre,3,Hapoel Haifa,3,0:0,2000
2011,30,28/04/2012 ,Hapoel Rishon leZion,7,Hapoel Beer Sheva,7,0:1,3000
2011,30,28/04/2012 ,Hapoel Petah Tikva,8,Maccabi Petah Tikva,8,0:1,4000
2011,30,29/04/2012 ,Hapoel Ramat haSharon,1,Beitar Jerusalem,1,0:1,1000
2011,30,30/04/2012 ,Maccabi Tel Aviv,7,Maccabi Netanya,7,1:0,5500
2011,31,05/05/2012 ,Ihud Bnei Sakhnin,7,Bnei Yehuda Tel Aviv,7,0:3,1000
2011,31,05/05/2012 ,FC Ashdod,8,Hapoel Tel Aviv,8,0:2,2000
2011,31,05/05/2012 ,Maccabi Netanya,4,Ironi Kiryat Shmona,4,1:3,1000
2011,31,05/05/2012 ,Beitar Jerusalem,1,Hapoel Petah Tikva,1,2:0,3000
2011,31,05/05/2012 ,Hapoel Haifa,4,Hapoel Ramat haSharon,4,1:1,2500
2011,31,05/05/2012 ,Hapoel Beer Sheva,5,Hapoel Acre,5,1:3,4500
2011,31,05/05/2012 ,Maccabi Petah Tikva,6,Hapoel Rishon leZion,6,2:1,700
2011,31,06/05/2012 ,Maccabi Haifa,6,Maccabi Tel Aviv,6,2:1,10000
2011,32,08/05/2012 ,Ihud Bnei Sakhnin,7,FC Ashdod,7,1:2,1000
2011,32,08/05/2012 ,Hapoel Tel Aviv,2,Maccabi Netanya,2,1:3,4000
2011,32,08/05/2012 ,Beitar Jerusalem,1,Hapoel Haifa,1,0:0,6000
2011,32,08/05/2012 ,Hapoel Ramat haSharon,3,Hapoel Beer Sheva,3,0:0,1000
2011,32,08/05/2012 ,Hapoel Acre,2,Maccabi Petah Tikva,2,1:2,1500
2011,32,08/05/2012 ,Hapoel Petah Tikva,8,Hapoel Rishon leZion,8,2:0,0
2011,32,09/05/2012 ,Ironi Kiryat Shmona,1,Maccabi Haifa,1,0:1,1500
2011,32,09/05/2012 ,Bnei Yehuda Tel Aviv,3,Maccabi Tel Aviv,3,4:3,4000
2011,33,12/05/2012 ,FC Ashdod,7,Bnei Yehuda Tel Aviv,7,2:1,2500
2011,33,12/05/2012 ,Maccabi Netanya,5,Ihud Bnei Sakhnin,5,3:2,6500
2011,33,12/05/2012 ,Maccabi Haifa,4,Hapoel Tel Aviv,4,1:1,10000
2011,33,12/05/2012 ,Maccabi Tel Aviv,6,Ironi Kiryat Shmona,6,3:2,3500
2011,33,12/05/2012 ,Hapoel Haifa,4,Hapoel Petah Tikva,4,2:1,5000
2011,33,12/05/2012 ,Hapoel Beer Sheva,5,Beitar Jerusalem,5,3:1,11500
2011,33,12/05/2012 ,Maccabi Petah Tikva,6,Hapoel Ramat haSharon,6,0:0,2500
2011,33,12/05/2012 ,Hapoel Rishon leZion,7,Hapoel Acre,7,1:2,150
2012,1,25/08/2012 ,Hapoel Beer Sheva,9,Ihud Bnei Sakhnin,9,0:0,4500
2012,1,25/08/2012 ,Hapoel Haifa,10,Maccabi Netanya,10,0:0,4000
2012,1,25/08/2012 ,FC Ashdod,7,Hapoel Ramat haSharon,7,2:0,500
2012,1,25/08/2012 ,Hapoel Acre,14,Bnei Yehuda Tel Aviv,14,1:1,600
2012,1,25/08/2012 ,Ironi Kiryat Shmona,3,Beitar Jerusalem,3,3:2,3800
2012,1,26/08/2012 ,Hapoel Ramat Gan,13,Hapoel Tel Aviv,13,0:1,4000
2012,1,27/08/2012 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,2:1,13500
2012,2,01/09/2012 ,Maccabi Haifa,12,Ironi Kiryat Shmona,12,1:3,10000
2012,2,01/09/2012 ,Ihud Bnei Sakhnin,7,FC Ashdod,7,1:3,1000
2012,2,01/09/2012 ,Hapoel Ramat haSharon,14,Hapoel Acre,14,3:1,150
